Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2018-02-12 07:30:00,8516.89,8530,8439.95,8468.45,158.58,1346503.72,8490.85
2018-02-12 08:00:00,8472.05,8800,8462.19,8755.56,1212.59,10551499.47,8701.6
2018-02-12 08:30:00,8763.16,8813.88,8701.62,8769.41,484.71,4247007.51,8761.92
2018-02-12 09:00:00,8768.77,8817.12,8715.95,8729.75,425.55,3731122.71,8767.75
2018-02-12 09:30:00,8729.8,8806.31,8725,8799.9,349.28,3061252.88,8764.37
2018-02-12 10:00:00,8789.89,8805.74,8715.05,8761.85,285.17,2501496.58,8771.92
2018-02-12 10:30:00,8761.85,8850,8751.58,8830.46,309.2,2726335.38,8817.32
2018-02-12 11:00:00,8837.22,8840.99,8664.36,8700,368.11,3220572.46,8748.86
2018-02-12 11:30:00,8697.12,8746.74,8651,8658.92,349.1,3032337.78,8686.21
2018-02-12 12:00:00,8656.76,8741,8651,8707.13,423.59,3682844.47,8694.3
2018-02-12 12:30:00,8705.8,8771.98,8681.99,8760.32,478.57,4175892.55,8725.73
2018-02-12 13:00:00,8769.5,8788,8704.53,8750,166.86,1459241.83,8745.2
2018-02-12 13:30:00,8749.99,8749.99,8630.39,8671.19,405.25,3517277.3,8679.32
2018-02-12 14:00:00,8671.2,8704.41,8540,8565.64,425.37,3663340.93,8612.19
2018-02-12 14:30:00,8577.51,8609.13,8525,8546.1,332.65,2847167.7,8559.02
2018-02-12 15:00:00,8546.1,8635.94,8545.74,8613.38,221.47,1902245.1,8589.23
2018-02-12 15:30:00,8618,8682.68,8579.84,8655.79,172.41,1487050.23,8624.89
2018-02-12 16:00:00,8666.5,8735,8628.49,8700,309.81,2692042.34,8689.43
2018-02-12 16:30:00,8700,8740.54,8653.68,8668,155.43,1353941.65,8710.99
2018-02-12 17:00:00,8677.34,8728.37,8605.69,8690.6,192.81,1672345.36,8673.6
2018-02-12 17:30:00,8699.69,8772.91,8656.4,8769.99,186.09,1621380.79,8713.01
2018-02-12 18:00:00,8760.9,8769.9,8589.26,8643.98,258.82,2236349.3,8640.63
2018-02-12 18:30:00,8647.47,8683.74,8620.69,8655.98,89.22,771620.34,8648.63
2018-02-12 19:00:00,8676.09,8734.99,8621.97,8734.98,135.15,1172911.94,8678.4
2018-02-12 19:30:00,8733.99,8800.08,8693.27,8782.77,293.62,2569965.95,8752.68
2018-02-12 20:00:00,8782.77,8894.65,8750,8877.62,568.92,5029823.06,8840.95
2018-02-12 20:30:00,8877.62,8924.33,8819.01,8837.97,529.89,4712182.35,8892.74
2018-02-12 21:00:00,8863.41,8883.37,8740.54,8801.92,390.43,3434886.63,8797.75
2018-02-12 21:30:00,8801.95,8845.39,8753.06,8840,198.34,1748112.86,8813.56
2018-02-12 22:00:00,8839,8839,8713.21,8792.46,190.85,1670705.41,8753.9
2018-02-12 22:30:00,8775.12,8893.5,8765.17,8889.99,310.12,2737215.34,8826.26
2018-02-12 23:00:00,8889.99,8990,8873.06,8947.71,434.2,3881777.16,8940.17
2018-02-12 23:30:00,8922.43,8995,8802.89,8899,606,5385231.85,8886.51
2018-02-13 00:00:00,8891.2,8951.89,8820,8840.23,149.15,1325487.99,8886.79
2018-02-13 00:30:00,8854.67,8937.98,8826.04,8922.12,220.32,1957745.93,8885.82
2018-02-13 01:00:00,8936.15,8936.15,8780,8810,184.54,1633674.28,8852.49
2018-02-13 01:30:00,8818.51,8845.15,8726,8760,410.4,3604985.8,8784.07
2018-02-13 02:00:00,8759.9,8760,8664.61,8700.83,228.39,1987596.78,8702.63
2018-02-13 02:30:00,8700.1,8728.07,8657.83,8725.49,124.89,1085982.81,8695.28
2018-02-13 03:00:00,8725.22,8762.68,8680,8680,102.62,894053.76,8712.45
2018-02-13 03:30:00,8691.38,8782,8680.01,8754,114.89,1005067.82,8748.08
2018-02-13 04:00:00,8771.1,8781.96,8595,8634.28,276.8,2401165.73,8674.77
2018-02-13 04:30:00,8620.04,8650,8550,8589.1,190.69,1638042.93,8589.99
2018-02-13 05:00:00,8589.99,8636,8579.41,8588,162.99,1402639.62,8605.64
2018-02-13 05:30:00,8582.04,8632.96,8565.45,8608,65.49,563282.29,8600.69
2018-02-13 06:00:00,8608,8632.96,8571.15,8629.17,108.19,930030.69,8595.9
2018-02-13 06:30:00,8625.91,8731.01,8590,8713,184.2,1595426.67,8661.53
2018-02-13 07:00:00,8711.1,8765,8680.97,8712.61,362.54,3157962.35,8710.7
2018-02-13 07:30:00,8712.61,8723.68,8615.25,8615.25,540.97,4690338.92,8670.31
2018-02-13 08:00:00,8615.25,8637.54,8409.01,8445.9,1146.1,9760243.54,8516.02
2018-02-13 08:30:00,8453.63,8561.38,8445.9,8531.99,242.41,2058214.1,8490.66
2018-02-13 09:00:00,8533.99,8541.36,8381.82,8439.98,461.8,3895512.82,8435.44
2018-02-13 09:30:00,8439.89,8477.31,8394,8454.85,373.22,3149548.59,8438.89
2018-02-13 10:00:00,8439.83,8469.76,8360.13,8469.67,448.73,3767108.2,8395.09
2018-02-13 10:30:00,8450.15,8537.31,8442.41,8517.61,157.49,1338083.78,8496.07
2018-02-13 11:00:00,8500,8559.74,8414,8437,324.04,2749129.05,8483.92
2018-02-13 11:30:00,8437,8567.68,8422,8499.31,431.36,3658194.92,8480.52
2018-02-13 12:00:00,8519.96,8561.76,8439.75,8555,209.96,1784675.06,8500.21
2018-02-13 12:30:00,8549.99,8604.72,8520,8586.72,204.44,1752796.6,8573.8
2018-02-13 13:00:00,8586.72,8653.68,8535,8573.72,325.29,2793023.87,8586.25
2018-02-13 13:30:00,8564.51,8619.49,8530.76,8611.77,180.28,1544726.85,8568.58
2018-02-13 14:00:00,8600.01,8648,8590,8600.9,176.32,1518985.25,8614.77
2018-02-13 14:30:00,8600.4,8665,8593.02,8593.02,186.33,1609748.06,8639.22
2018-02-13 15:00:00,8592.24,8607.46,8500.02,8525.98,275.54,2352186.18,8536.72
2018-02-13 15:30:00,8520,8557.82,8461.38,8503.18,303.95,2584804.54,8504.04
2018-02-13 16:00:00,8503.13,8553.67,8482.19,8544.89,124.26,1059291.39,8525.07
2018-02-13 16:30:00,8544.89,8574.36,8504.21,8546.79,44.02,375750.44,8536.63
2018-02-13 17:00:00,8553.99,8627.12,8537.55,8595.92,109.17,936497.92,8578.27
2018-02-13 17:30:00,8603.54,8645.98,8543.93,8626.88,169.8,1457922.63,8586.31
2018-02-13 18:00:00,8629.41,8673.59,8604.37,8651.4,204.45,1767003.97,8642.83
2018-02-13 18:30:00,8654.91,8663.15,8570.1,8570.1,112.98,974713.61,8627.65
2018-02-13 19:00:00,8570.24,8609.4,8533.29,8590,136.95,1173837.94,8571.54
2018-02-13 19:30:00,8592.19,8626.94,8579.78,8621.99,45.52,391606.81,8602.29
2018-02-13 20:00:00,8626.99,8740.54,8606.62,8691.8,378.96,3293599.7,8691.24
2018-02-13 20:30:00,8691.9,8736.33,8657.29,8710.92,164.14,1427688.51,8698.01
2018-02-13 21:00:00,8702.25,8710.15,8616.91,8634.99,162.38,1406606.99,8662.59
2018-02-13 21:30:00,8628.98,8651.17,8541.58,8545.99,221.98,1905913.94,8585.94
2018-02-13 22:00:00,8551.94,8582.48,8497.84,8550,174.87,1492472.76,8534.95
2018-02-13 22:30:00,8555.97,8555.97,8461.38,8543.99,181.64,1545161.45,8506.63
2018-02-13 23:00:00,8549.99,8559.38,8467,8480.99,153.8,1308858.5,8509.97
2018-02-13 23:30:00,8480.99,8549,8480.99,8522.99,115.28,982379.31,8521.37
2018-02-14 00:00:00,8504.57,8566.5,8504.57,8531.88,53.91,461003.42,8551.18
2018-02-14 00:30:00,8529.99,8649.99,8527.45,8608.37,231.69,1992469.34,8599.82
2018-02-14 01:00:00,8607.88,8660.24,8576.82,8608.89,113.05,975219.26,8626.65
2018-02-14 01:30:00,8608.86,8680.1,8600,8652.7,195.36,1688212.17,8641.41
2018-02-14 02:00:00,8652.99,8719.9,8647.64,8687.41,291.48,2532384.77,8687.98
2018-02-14 02:30:00,8674.99,8737.27,8671.43,8671.76,200.05,1742722.48,8711.42
2018-02-14 03:00:00,8676.88,8705.41,8642.08,8691.98,114.65,993719.88,8667.55
2018-02-14 03:30:00,8691.96,8750,8666.68,8703.21,378.9,3303055.31,8717.45
2018-02-14 04:00:00,8702.01,8842.22,8702.01,8820,358.15,3147964.44,8789.4
2018-02-14 04:30:00,8832.44,8849.03,8770,8811.15,464.72,4102259.92,8827.36
2018-02-14 05:00:00,8809.42,8810.7,8729.14,8765.99,123.73,1084277.4,8763.48
2018-02-14 05:30:00,8759.3,8870.75,8752.04,8837.92,282.29,2488149.12,8814.03
2018-02-14 06:00:00,8840.98,8863.85,8802.02,8858.99,206.94,1829832.43,8842.13
2018-02-14 06:30:00,8858.99,8872.47,8787.91,8792.87,321.31,2840497.64,8840.42
2018-02-14 07:00:00,8792.87,8885,8785.02,8866.2,250.02,2208060.99,8831.43
2018-02-14 07:30:00,8862.81,8915,8846.1,8885.57,674.57,5996107.13,8888.79
2018-02-14 08:00:00,8883.26,8900.81,8825,8893.74,322.03,2851962.45,8856.31
2018-02-14 08:30:00,8895.25,8901.98,8836.88,8877.74,138.18,1225278.21,8867.28
2018-02-14 09:00:00,8877.74,8890,8777.33,8824.89,179.86,1586796.89,8822.41
2018-02-14 09:30:00,8818.69,8830.41,8773.11,8785,254.13,2235331.6,8796.13
2018-02-14 10:00:00,8785.85,8850,8785.01,8815.08,75,662142.44,8828.54
2018-02-14 10:30:00,8813.45,8834.4,8757.04,8773.99,175.84,1549214.97,8810.48
2018-02-14 11:00:00,8773.98,8830,8765.49,8814.95,337.72,2976721.62,8814.27
2018-02-14 11:30:00,8810.1,8975,8783.64,8965.21,588.16,5230769.81,8893.4
2018-02-14 12:00:00,8965.41,9280.33,8946.78,9179.7,1969.6,17987495.61,9132.57
2018-02-14 12:30:00,9168.33,9211.9,9110.7,9179.89,724.54,6640541.61,9165.23
2018-02-14 13:00:00,9157.17,9311.18,9145,9260,759.87,7032046.43,9254.3
2018-02-14 13:30:00,9260,9290.01,9197.52,9235.99,479.07,4426696.47,9240.23
2018-02-14 14:00:00,9233.98,9251.09,9160,9209.99,458.75,4219866.84,9198.67
2018-02-14 14:30:00,9201.78,9250.32,9161,9180,646.51,5960425.86,9219.37
2018-02-14 15:00:00,9179.98,9270,9179.98,9238.17,238.35,2202400.6,9240.16
2018-02-14 15:30:00,9243.74,9349.99,9212.22,9342.99,379.21,3518531.15,9278.48
2018-02-14 16:00:00,9342.99,9350.02,9250,9310.98,534.71,4974821.95,9303.77
2018-02-14 16:30:00,9310.98,9324.99,9236.48,9271.83,286.7,2662939.52,9288.17
2018-02-14 17:00:00,9285.98,9315.52,9246.78,9285.01,387.75,3600604.37,9285.77
2018-02-14 17:30:00,9287.99,9329.3,9259.75,9319.98,363.17,3374149.03,9290.86
2018-02-14 18:00:00,9319.99,9380,9291.52,9334.02,267.53,2500347.45,9345.99
2018-02-14 18:30:00,9342.54,9342.54,9230,9291.01,569.63,5291397.76,9289.12
2018-02-14 19:00:00,9309.01,9309.01,9188.1,9231.48,470.17,4334333.71,9218.64
2018-02-14 19:30:00,9245.93,9320,9217.82,9264.3,204.83,1897526.57,9263.92
2018-02-14 20:00:00,9263.99,9340,9211.59,9337.29,154.17,1431706.77,9286.84
2018-02-14 20:30:00,9330,9348.74,9279.98,9310.63,100.83,939062.48,9313.07
2018-02-14 21:00:00,9299.03,9309.99,9235.27,9277.1,174.78,1619683.81,9267
2018-02-14 21:30:00,9277,9329.98,9277,9287.82,286.02,2664114.88,9314.29
2018-02-14 22:00:00,9287.82,9395,9225.45,9381,329.87,3068787.96,9302.98
2018-02-14 22:30:00,9385.39,9457.5,9381,9457.5,444.95,4196103.54,9430.59
2018-02-14 23:00:00,9457.5,9467.55,9410,9455.04,204.78,1932863.11,9438.85
2018-02-14 23:30:00,9459.99,9515,9447.01,9490.98,701.2,6658792.05,9496.24
2018-02-15 00:00:00,9490.98,9500,9430,9482.8,264.12,2499980.27,9465.45
2018-02-15 00:30:00,9477.73,9500.83,9350,9395.83,251.99,2373541.52,9419.29
2018-02-15 01:00:00,9380.72,9460.91,9380.72,9424.09,158.92,1498006.05,9426.27
2018-02-15 01:30:00,9436.98,9459.98,9370.81,9416.73,226.35,2128880.84,9405.1
2018-02-15 02:00:00,9416.78,9495.01,9401.1,9495.01,185.46,1755614.18,9466.25
2018-02-15 02:30:00,9480.62,9682.73,9467.46,9640.77,767.86,7359734.27,9584.73
2018-02-15 03:00:00,9640.77,9729,9620,9621.91,296.11,2863436.21,9670.3
2018-02-15 03:30:00,9629.51,9699.92,9617.2,9649.52,186.13,1796938.81,9654.03
2018-02-15 04:00:00,9653.4,9694.98,9620.47,9668.54,132.81,1282288.95,9655.26
2018-02-15 04:30:00,9681.98,9749.86,9663.93,9748.98,251.82,2450436.66,9730.8
2018-02-15 05:00:00,9748.98,9750,9650,9701.61,271.99,2639485.33,9704.29
2018-02-15 05:30:00,9701.61,9736.23,9676,9701,160.06,1552867.91,9701.74
2018-02-15 06:00:00,9701,9778.66,9700.31,9726.58,717.01,6988974.12,9747.4
2018-02-15 06:30:00,9720.96,9762,9683.17,9713.29,289.17,2812651.27,9726.55
2018-02-15 07:00:00,9707.41,9744.5,9690.01,9722.26,274.55,2666893.1,9713.78
2018-02-15 07:30:00,9728.12,9855.33,9720.01,9855.33,379.94,3720136.07,9791.43
2018-02-15 08:00:00,9855.32,9895,9824,9867.9,445.42,4392104.09,9860.59
2018-02-15 08:30:00,9863.82,9898.93,9825,9888.94,432.97,4269025.57,9859.9
2018-02-15 09:00:00,9888.95,9977,9875.03,9909.48,657.4,6526830.81,9928.2
2018-02-15 09:30:00,9909.48,9949.07,9540.01,9650.79,1207.9,11795417.49,9765.23
2018-02-15 10:00:00,9650.79,9761,9499.01,9582,1114.2,10687344.54,9591.99
2018-02-15 10:30:00,9582,9700,9580,9665.54,514.03,4959533,9648.28
2018-02-15 11:00:00,9689.07,9804.37,9580,9580,667.25,6496249.86,9735.85
2018-02-15 11:30:00,9580,9677.25,9562.61,9619.08,284.47,2734720.34,9613.52
2018-02-15 12:00:00,9628.93,9710,9600.6,9683.25,566.01,5465908.04,9657
2018-02-15 12:30:00,9683.25,9791.15,9674.82,9744,365.98,3562695.97,9734.57
2018-02-15 13:00:00,9763.78,9763.78,9671.97,9691.92,249.61,2427797.61,9726.35
2018-02-15 13:30:00,9697.22,9731.04,9649.98,9675,239.37,2317276.34,9680.89
2018-02-15 14:00:00,9675,9811.38,9673.11,9811.37,371.52,3628701.96,9767.28
2018-02-15 14:30:00,9811.37,9912.36,9775.1,9881.23,689.33,6792857.56,9854.3
2018-02-15 15:00:00,9889.89,9890,9777.56,9863.77,367.42,3612991.1,9833.46
2018-02-15 15:30:00,9863.78,9896,9772.66,9851.73,209.07,2057974.5,9843.25
2018-02-15 16:00:00,9834.89,9896,9781.23,9860.91,332.79,3266929.59,9816.8
2018-02-15 16:30:00,9857.7,9919.31,9806.46,9919.31,326.43,3218394,9859.25
2018-02-15 17:00:00,9919.44,10077.39,9851.04,10075.84,1047.91,10447208.65,9969.54
2018-02-15 17:30:00,10068.8,10095.82,9974.37,10086,646.37,6490379.41,10041.32
2018-02-15 18:00:00,10086.57,10234,10074.54,10179.65,919.94,9334082.34,10146.38
2018-02-15 18:30:00,10179.65,10220,9952.36,10071.02,794.37,8004231.13,10076.2
2018-02-15 19:00:00,10087,10158.45,10052.35,10149.65,330.97,3344070.94,10103.98
2018-02-15 19:30:00,10149.7,10194,10105.03,10119.44,314.41,3192248.74,10153.28
2018-02-15 20:00:00,10119.34,10158.4,10023.28,10081.66,339.85,3435171.64,10107.92
2018-02-15 20:30:00,10085,10123.19,9952.36,10100.01,378.48,3802903.07,10047.77
2018-02-15 21:00:00,10100.01,10100.01,9994.46,10018,280.67,2818807.07,10043.09
2018-02-15 21:30:00,10018,10020.51,9852.28,9895.79,524.6,5210928.79,9933.06
2018-02-15 22:00:00,9895.79,9997.55,9882.97,9963.62,194.34,1933954.21,9951.17
2018-02-15 22:30:00,9963.62,10123.46,9941.69,10106.87,765.07,7684467.88,10044.12
2018-02-15 23:00:00,10100,10150,10028.62,10099.13,330.99,3347732.04,10114.23
2018-02-15 23:30:00,10091.1,10150,10000,10018,312.91,3165941.05,10117.67
2018-02-16 00:00:00,10011.3,10136.85,10005.75,10135.25,284.28,2862804.68,10070.51
2018-02-16 00:30:00,10136.6,10255.01,10088.96,10253.41,382.69,3898936.47,10188.26
2018-02-16 01:00:00,10253.41,10274.72,10156.2,10196.99,405.68,4145935.04,10219.69
2018-02-16 01:30:00,10208.4,10298,10187.64,10298,278.92,2856966.36,10243.02
2018-02-16 02:00:00,10297.99,10300,10190,10227.61,310.46,3180561.25,10244.6
2018-02-16 02:30:00,10227.56,10257.71,10164.75,10212.07,184.77,1887264.56,10214.13
2018-02-16 03:00:00,10201.99,10232.97,10156.08,10202.03,174.85,1782749.64,10195.77
2018-02-16 03:30:00,10201.58,10213.87,10056.06,10108.56,279.02,2822040.93,10114.07
2018-02-16 04:00:00,10131.72,10131.72,10005,10064.98,458.77,4621367.91,10073.49
2018-02-16 04:30:00,10054.1,10070.38,9960,10006.35,574.22,5745899.63,10006.52
2018-02-16 05:00:00,10025.82,10147.86,10000,10101.01,272.54,2747982.62,10083.01
2018-02-16 05:30:00,10119.98,10162.97,10100,10114.99,73.06,740156.49,10131.18
2018-02-16 06:00:00,10114.76,10150.01,10063.48,10091.36,138.28,1397930.19,10109.09
2018-02-16 06:30:00,10079.73,10084.04,9867.31,9867.31,549.63,5463359.54,9940.11
2018-02-16 07:00:00,9870,9929.19,9828.88,9914.51,386.61,3819814.42,9880.25
2018-02-16 07:30:00,9914.51,9929.19,9756.56,9756.56,500.6,4922395.78,9832.94
2018-02-16 08:00:00,9756.45,9915.25,9751,9884.61,242.15,2378695.8,9823.05
2018-02-16 08:30:00,9879,9988.8,9860.19,9946.46,351.5,3497477.74,9950.18
2018-02-16 09:00:00,9939.07,9989.08,9889.85,9989.08,254.42,2524449.34,9922.24
2018-02-16 09:30:00,9989.08,9999.13,9883.69,9891.01,191.92,1908487.41,9944.42
2018-02-16 10:00:00,9909.65,9916.46,9829.88,9893.38,184.35,1819025.94,9867.15
2018-02-16 10:30:00,9880.01,9894.84,9787.44,9800,194.81,1915134.38,9830.53
2018-02-16 11:00:00,9800,9823.14,9707.51,9736.14,396.96,3875054.44,9761.75
2018-02-16 11:30:00,9736.14,9853.7,9711.03,9828.22,159.65,1563852.65,9795.57
2018-02-16 12:00:00,9839.01,9875,9801.65,9846.98,131.66,1295830.38,9842.02
2018-02-16 12:30:00,9839.29,9889.45,9787.48,9879.81,204.42,2011371.55,9839.4
2018-02-16 13:00:00,9870.33,9977.14,9868.86,9946.45,293.2,2915332.36,9943.17
2018-02-16 13:30:00,9945.73,9954.62,9843.81,9868.77,111.76,1104775.84,9885.65
2018-02-16 14:00:00,9845.13,10000,9845.13,9984.98,177.92,1770455.69,9951.1
2018-02-16 14:30:00,9984.29,10100,9956,10037.95,291.1,2923600.68,10043.12
2018-02-16 15:00:00,10037.27,10114.37,10034.46,10114.37,181.29,1827079.4,10077.94
2018-02-16 15:30:00,10110.01,10134.05,10010.66,10033.95,252.47,2547597,10090.52
2018-02-16 16:00:00,10049.23,10153.15,10019.96,10153.15,226.61,2289679.04,10104.1
2018-02-16 16:30:00,10153.15,10170.73,10076.6,10077,204.11,2066641.89,10125.37
2018-02-16 17:00:00,10084.2,10113.2,10043.34,10069.05,150.21,1514318.79,10081.02
2018-02-16 17:30:00,10069.05,10109.88,10049.93,10062.92,84.46,850556.08,10070.83
2018-02-16 18:00:00,10060.15,10068.77,9910.01,9921.57,338.18,3366358.97,9954.43
2018-02-16 18:30:00,9921.57,9984.22,9902.78,9959,177.11,1760016.42,9937.21
2018-02-16 19:00:00,9960.8,9984.96,9920.63,9960.77,98.57,980827.91,9951.07
2018-02-16 19:30:00,9967.97,10066.56,9956.64,10049.03,134.36,1342721.57,9993.78
2018-02-16 20:00:00,10054.98,10058.65,9960,10031.79,92.06,921597.81,10010.45
2018-02-16 20:30:00,10030.32,10048.46,9980.76,10022.51,205.09,2052634.21,10008.3
2018-02-16 21:00:00,10022.26,10112.08,10020,10087.08,206.7,2083270.05,10078.92
2018-02-16 21:30:00,10087.08,10117.73,10054.03,10090.21,104.15,1050235.29,10083.4
2018-02-16 22:00:00,10090.21,10155.98,10042.11,10155.41,115.62,1169309.49,10113.61
2018-02-16 22:30:00,10155.97,10235.52,10138.08,10227,558.82,5700210.46,10200.42
2018-02-16 23:00:00,10208.83,10235,10168,10198.01,128.45,1310496.43,10202.3
2018-02-16 23:30:00,10209.89,10248.14,10163.88,10196,159.18,1627107.22,10221.89
2018-02-17 00:00:00,10203.14,10203.14,10053.5,10089.66,99.64,1006255.6,10098.41
2018-02-17 00:30:00,10088.15,10224.01,10088.15,10204.85,52.13,529620.5,10159.02
2018-02-17 01:00:00,10198.93,10249.9,10192.43,10229.95,124.31,1271007.51,10224.43
2018-02-17 01:30:00,10224.58,10363.8,10211.3,10363.8,712.11,7345059.96,10314.45
2018-02-17 02:00:00,10363.8,10453.3,10360.12,10453.3,443.81,4621594.04,10413.37
2018-02-17 02:30:00,10453.3,10488,10372.68,10382.55,303.05,3165400.72,10445.02
2018-02-17 03:00:00,10375.33,10467.66,10375.33,10417.79,66.89,697566.68,10428.58
2018-02-17 03:30:00,10432.78,10500,10410,10475.1,162.8,1706404.62,10481.56
2018-02-17 04:00:00,10475.1,10604.74,10475.1,10596.53,500.15,5277484.23,10551.8
2018-02-17 04:30:00,10594.79,10600.05,10515.6,10586.3,154.34,1630286.76,10562.86
2018-02-17 05:00:00,10584.93,10595.83,10488.38,10501.94,125.24,1318616.95,10528.76
2018-02-17 05:30:00,10500,10580.05,10473.35,10546.65,195.75,2062002.09,10533.9
2018-02-17 06:00:00,10540.64,10680,10540.64,10679.99,367.29,3899460.71,10616.84
2018-02-17 06:30:00,10679,10780.14,10677.8,10775.95,534.69,5730405.6,10717.29
2018-02-17 07:00:00,10770.01,10775.04,10632.38,10691.15,254.78,2722958.4,10687.58
2018-02-17 07:30:00,10691.15,10753.85,10668.28,10734.88,177.8,1905955.85,10719.44
2018-02-17 08:00:00,10726.68,10798.08,10703.84,10790.49,202.33,2178711.26,10768.23
2018-02-17 08:30:00,10790.55,10867,10780,10830,316.84,3432521.8,10833.68
2018-02-17 09:00:00,10830,10855,10780.02,10842.82,207.66,2248509.52,10827.64
2018-02-17 09:30:00,10842.82,10847.24,10646.44,10683.4,425.04,4573264.02,10759.61
2018-02-17 10:00:00,10698.99,10775.39,10619.89,10713.2,429.07,4576806.44,10666.75
2018-02-17 10:30:00,10730,10768.13,10655,10674,262.86,2819289.44,10725.37
2018-02-17 11:00:00,10673.9,10725,10655,10723.97,189.27,2024022.11,10693.82
2018-02-17 11:30:00,10723.18,10785.01,10711.95,10735.51,182.1,1959630.85,10761.17
2018-02-17 12:00:00,10735.51,10851.76,10729.89,10780.68,288.25,3113856.93,10802.49
2018-02-17 12:30:00,10780.68,10870.35,10767,10822.06,384.82,4171451.21,10840
2018-02-17 13:00:00,10808.85,10840,10615.05,10720.23,721.07,7731539.82,10722.36
2018-02-17 13:30:00,10720.33,10766.04,10690.04,10700,163.29,1752530.88,10732.92
2018-02-17 14:00:00,10698.6,10715.31,10483,10483,666.5,7048533.66,10575.47
2018-02-17 14:30:00,10481.14,10665.47,10460.69,10654.37,559.01,5906228.91,10565.52
2018-02-17 15:00:00,10654.37,10739.92,10648.7,10687,219,2344005.97,10703.29
2018-02-17 15:30:00,10687,10760,10656.69,10748.58,338.92,3629897.99,10710.09
2018-02-17 16:00:00,10748.36,10790.82,10702.41,10790.82,103.84,1116946.03,10756.08
2018-02-17 16:30:00,10792.64,10850,10771.68,10816.99,212.46,2297804.92,10815.48
2018-02-17 17:00:00,10814.04,10842.33,10752.15,10821.28,159.68,1725946.33,10808.58
2018-02-17 17:30:00,10821.28,10870.06,10777.73,10807.17,297.22,3216630.73,10822.49
2018-02-17 18:00:00,10807.17,10816.97,10679.89,10749.9,238.44,2562177.11,10745.71
2018-02-17 18:30:00,10754.49,10823.63,10750.02,10796.14,123.07,1328459.02,10793.96
2018-02-17 19:00:00,10791.15,10815.05,10750,10764.37,222.95,2401591.32,10771.73
2018-02-17 19:30:00,10752.46,10778.66,10662.2,10719.18,256.45,2747809.01,10714.79
2018-02-17 20:00:00,10714.51,10759.23,10646.44,10684,173.35,1852948.67,10688.89
2018-02-17 20:30:00,10684,10808.07,10684,10784.94,250.65,2701794.28,10779.26
2018-02-17 21:00:00,10781.52,10840,10770.01,10810.06,94.25,1019412.89,10815.52
2018-02-17 21:30:00,10800.66,10874.99,10800.66,10863.01,248.96,2701911.51,10852.72
2018-02-17 22:00:00,10863.01,10864.26,10774.15,10822,197.17,2137087.83,10838.81
2018-02-17 22:30:00,10822.07,10988,10822.03,10965.69,1005.13,11001358.01,10945.17
2018-02-17 23:00:00,10966,11135.83,10959.24,11093.97,879.15,9692213.49,11024.51
2018-02-17 23:30:00,11093,11124,11017.1,11101,217.55,2409963,11077.66
2018-02-18 00:00:00,11101,11111,11000,11057.25,250.13,2769313.43,11071.32
2018-02-18 00:30:00,11058.98,11159.81,11038.75,11139.03,316.4,3512886.49,11102.58
2018-02-18 01:00:00,11160.99,11240,11114,11240,416.69,4658877.45,11180.74
2018-02-18 01:30:00,11230.39,11300,11187.3,11229.99,408.83,4597847.14,11246.25
2018-02-18 02:00:00,11229.6,11262.75,11149.44,11239.05,402.84,4510059.41,11195.77
2018-02-18 02:30:00,11239.05,11300,11127.12,11137.9,297.77,3347790.48,11242.77
2018-02-18 03:00:00,11137.4,11177.89,10942.91,11001.91,447.74,4950466.43,11056.6
2018-02-18 03:30:00,11004.59,11055.41,10830,10890.01,416.54,4554956.73,10935.11
2018-02-18 04:00:00,10890.01,10942,10821.79,10912.15,279.13,3039855.37,10890.31
2018-02-18 04:30:00,10912.15,10999.82,10855.02,10943.95,314.56,3432745.41,10912.98
2018-02-18 05:00:00,10943.97,10969.61,10577.7,10634.87,885.67,9530923.97,10761.25
2018-02-18 05:30:00,10640.13,10690,10501,10501,790.52,8371185.45,10589.49
2018-02-18 06:00:00,10501,10694.13,10488.13,10693.86,386.95,4092501.18,10576.35
2018-02-18 06:30:00,10693.87,10700,10409.86,10461.8,395.25,4163600.37,10533.98
2018-02-18 07:00:00,10479.43,10613.85,10460,10559.08,268.32,2826728.71,10534.88
2018-02-18 07:30:00,10552.99,10673.05,10486.02,10630.45,244.53,2584927.01,10571.04
2018-02-18 08:00:00,10631.75,10672.94,10528.81,10538.6,172.91,1832628.66,10598.81
2018-02-18 08:30:00,10535.06,10555,10332.54,10371.22,626.37,6528135.28,10422.14
2018-02-18 09:00:00,10394.49,10480,10333.01,10392.78,261.65,2720780.49,10398.7
2018-02-18 09:30:00,10384.74,10434.46,10153.15,10172.77,986.95,10138534.76,10272.58
2018-02-18 10:00:00,10172.77,10435.88,10162.91,10410.62,539.75,5574879.51,10328.72
2018-02-18 10:30:00,10410.62,10552.81,10337.03,10540.41,510.17,5333839.8,10455.02
2018-02-18 11:00:00,10541.99,10629.68,10501,10545.03,397.3,4202286.39,10577.08
2018-02-18 11:30:00,10553.23,10675.62,10519.44,10649.13,334.96,3551271.54,10602.16
2018-02-18 12:00:00,10653.26,10653.26,10459.95,10545,274.73,2896113.42,10541.84
2018-02-18 12:30:00,10547.3,10651.01,10455,10601.98,252.34,2660474.2,10543.34
2018-02-18 13:00:00,10585.72,10790.51,10530.27,10759.61,563.16,6044133.18,10732.62
